truck_id,time_min,hour_of_shift,shovel_queue_len,wait_shovel_min,load_time_min,haul_time_min,dump_queue_len,wait_dump_min,dump_time_min,return_time_min,total_cycle_time_min
Truck_4,290.86533516560246,4,0,0.0,6.102131391962587,16.54905062854283,0,0.5572342273486584,3.4277655697346177,9.882423928326261,36.518605745914954
Truck_2,289.4620785021137,4,0,0.0,3.755628390510367,17.53515618210713,0,0.0,3.3208883387253536,14.03104539044051,38.64271830178336
Truck_7,299.7031895678922,4,0,0.0,3.3750408858637684,11.894500654702199,0,0.0,2.5985955499720035,13.367510425168405,31.235647515706376
Truck_6,294.8838706779081,4,0,0.0,5.832142472197859,19.3014689414681,0,0.0,3.7020215420475893,8.630558710595096,37.466191666308646
Truck_5,307.1958264802596,5,0,0.0,6.091884870138813,14.542296411294842,0,0.0,3.2556645142174716,8.629800621041852,32.51964641669298
Truck_3,311.8581321546985,5,0,0.0,4.714872398233354,11.385750929826088,0,0.0,2.6615409143412307,10.317352788645621,29.079517031046294
Truck_1,315.41665425826255,5,0,0.0,3.2294591527810326,12.246175974978541,0,0.0,2.077927420786125,13.638582198080087,31.192144746625786
Truck_0,311.65112684037064,5,0,0.0,6.12540758349985,16.945903044052613,0,0.0,3.7514004564542347,8.265053894193557,35.087764978200255
Truck_4,327.3839409115174,5,0,0.0,4.207417563939828,11.84773830218785,0,0.0,2.086084048228315,11.350077096633868,29.49131701098986
Truck_8,324.8992694740439,5,0,0.0,5.413955341496546,14.575143842624072,0,0.0,2.554017043214003,12.064780998308208,34.60789722564283
Truck_2,328.10479680389705,5,0,0.0,4.379154262995883,14.658905903824234,0,0.0,1.7379403816592003,14.07354979097886,34.849550339458176
Truck_9,325.8738013263977,5,0,0.0,6.003460344224095,18.503747727969312,0,0.0,3.805872411488963,9.021695918153569,37.33477640183594
Truck_6,332.3500623442167,5,0,0.0,5.507854993424701,15.24193880179422,0,0.0,2.0980247094772153,11.788574848510052,34.63639335320619
Truck_7,330.93883708359857,5,0,0.0,5.577795488418985,16.961084366717785,0,0.7091648713447398,3.6791286925042073,14.92628075581996,41.85345417480568
Truck_3,340.9376491857448,5,0,0.0,3.498577673374143,17.530189239765036,0,0.0,3.2875298054298696,10.659978625770634,34.97627534433968
Truck_5,339.7154728969526,5,0,0.0,4.996389369506744,18.199593836075906,0,0.0,2.6555838400577727,12.513178264064209,38.36474530970463
Truck_0,346.7388918185709,5,0,0.0,5.298301097874855,19.072129116614747,0,0.0,3.5039190438308196,11.761347603053764,39.635696861374186
Truck_4,356.8752579225073,5,0,0.0,5.787168491809382,10.327643016825618,0,1.6231716457490393,2.9598016726743026,9.124279720827644,29.822064547885986
Truck_1,346.60879900488834,5,0,0.0,5.877480829529588,19.452545565950118,0,0.0,3.1378072003578836,13.806192008553069,42.27402560439066
Truck_9,363.20857772823365,6,0,0.0,5.348000548769278,10.519669050813263,0,0.0,3.1523604011428574,13.576614801507503,32.5966448022329
Truck_8,359.5071666996867,5,0,0.0,5.0471340221584455,17.75518725302527,0,0.0,3.393488002189315,13.550115314007257,39.74592459138029
Truck_2,362.9543471433552,6,0,0.0,5.971310684591515,19.348705359535074,0,0.0,2.548127270191344,10.004213209101636,37.87235652341957
Truck_6,366.9864556974229,6,0,0.0,5.508973380408634,14.213201004335701,0,0.0,3.699766325188932,12.991856209155799,36.413796919089066
Truck_3,375.9139245300845,6,0,0.0,6.217873916553003,14.847651095525578,0,0.0,1.9705670237125332,11.493276512438683,34.5293685482298
Truck_5,378.0802182066572,6,0,0.0,4.9857907882772,10.942693312853862,0,0.0,3.147691607068168,13.303364777914624,32.379540486113854
Truck_7,372.79229125840425,6,0,0.0,6.029680111463392,19.641257980044827,0,0.0,1.3518571277850242,12.818534076666197,39.84132929595944
Truck_0,386.3745886799451,6,0,0.0,5.777385020705935,11.36121022461424,0,0.0,2.482943994874745,11.401747690504408,31.023286930699328
Truck_4,386.69732247039326,6,0,0.0,3.335604918666661,12.961772669737115,0,0.0,2.490784814609242,14.775627203774036,33.563789606787054
Truck_1,388.882824609279,6,0,0.0,4.535016459868416,13.23919188815529,0,0.0,1.9507665713537108,12.740743202788451,32.46571812216587
Truck_9,395.80522253046655,6,0,0.0,5.067566982356823,15.892070999316502,0,0.0,2.3558237530893393,10.83706671582462,34.15252845058728
Truck_2,400.8267036667748,6,0,0.0,5.821337627158471,11.40681839540224,0,0.0,2.069211747242491,10.601222235997284,29.898590005800486
Truck_6,403.400252616512,6,0,0.0,3.34134747916562,17.15001114369602,0,0.0,1.671504318676,11.288254935014834,33.45111787655247
Truck_8,399.253091291067,6,0,0.0,4.351864353746862,18.81086383855029,0,0.0,3.8121160953805884,11.584140892620667,38.55898518029841
Truck_5,410.45975869277106,6,0,0.0,4.1842512189744525,12.344904263993499,0,0.0,1.3299736185422262,10.165130491520074,28.02425959303025
Truck_3,410.4432930783143,6,0,0.0,5.655421956135228,18.653342627582845,0,0.0,3.408328266446688,11.750689788467412,39.46778263863217
Truck_1,421.34854273144487,7,0,0.0,2.77999414946828,15.007426712800566,0,0.0,2.9808397689197363,9.502281614863705,30.270542246052287
